# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  776       3.437632978090e-10       2.666358908768e-12      -1.644543660431e-11       0.000000000000e+00 
  777       3.446894192242e-10       2.630693632859e-12      -1.629150676568e-11       0.000000000000e+00 
  778       3.455945893663e-10       2.595394140604e-12      -1.613307396816e-11       0.000000000000e+00 
  779       3.464784926786e-10       2.560473414049e-12      -1.597020282521e-11       0.000000000000e+00 
  780       3.473408868968e-10       2.525942665634e-12      -1.580296514855e-11       0.000000000000e+00 
  781       3.481815286028e-10       2.491813192329e-12      -1.563143371192e-11       0.000000000000e+00 
  782       3.490001732227e-10       2.458096375869e-12      -1.545568225432e-11       0.000000000000e+00 
  783       3.497965750246e-10       2.424803682986e-12      -1.527578548338e-11       0.000000000000e+00 
  784       3.505704871163e-10       2.391946665641e-12      -1.509181907859e-11       0.000000000000e+00 
  785       3.513216614428e-10       2.359536961264e-12      -1.490385969464e-11       0.000000000000e+00 
  786       3.520498487844e-10       2.327586292979e-12      -1.471198496471e-11       0.000000000000e+00 
  787       3.527547987540e-10       2.296106469844e-12      -1.451627350376e-11       0.000000000000e+00 
  788       3.534362597953e-10       2.265109387081e-12      -1.431680491183e-11       0.000000000000e+00 
  789       3.540939791801e-10       2.234607026311e-12      -1.411365977734e-11       0.000000000000e+00 
  790       3.547277030063e-10       2.204611455787e-12      -1.390691968040e-11       0.000000000000e+00 
  791       3.553371761956e-10       2.175134830627e-12      -1.369666719610e-11       0.000000000000e+00 
  792       3.559221424911e-10       2.146189393050e-12      -1.348298589778e-11       0.000000000000e+00 
  793       3.564823444551e-10       2.117787472606e-12      -1.326596036037e-11       0.000000000000e+00 
  794       3.570175234670e-10       2.089941486412e-12      -1.304567616369e-11       0.000000000000e+00 
  795       3.575274197207e-10       2.062663939384e-12      -1.282221989571e-11       0.000000000000e+00 
  796       3.580117722225e-10       2.035967424472e-12      -1.259567915586e-11       0.000000000000e+00 
  797       3.584703187889e-10       2.009864622893e-12      -1.236614255837e-11       0.000000000000e+00 
  798       3.589027960443e-10       1.984368304363e-12      -1.213369973550e-11       0.000000000000e+00 
  799       3.593089394186e-10       1.959491327332e-12      -1.189844134089e-11       0.000000000000e+00 
  800       3.596884831451e-10       1.935246639219e-12      -1.166045905285e-11       0.000000000000e+00 
  801       3.600411602580e-10       1.911647276642e-12      -1.141984557763e-11       0.000000000000e+00 
  802       3.603667025905e-10       1.888706365654e-12      -1.117669465276e-11       0.000000000000e+00 
  803       3.606648407721e-10       1.866437121976e-12      -1.093110105031e-11       0.000000000000e+00 
  804       3.609353042266e-10       1.844852851230e-12      -1.068316058020e-11       0.000000000000e+00 
  805       3.611778211699e-10       1.823966949172e-12      -1.043297009353e-11       0.000000000000e+00 
  806       3.613921186075e-10       1.803792901929e-12      -1.018062748582e-11       0.000000000000e+00 
  807       3.615779223322e-10       1.784344286228e-12      -9.926231700360e-12       0.000000000000e+00 
  808       3.617349569222e-10       1.765634769630e-12      -9.669882731482e-12       0.000000000000e+00 
  809       3.618629457384e-10       1.747678110769e-12      -9.411681627862e-12       0.000000000000e+00 
  810       3.619616109225e-10       1.730488159578e-12      -9.151730495820e-12       0.000000000000e+00 
  811       3.620306733943e-10       1.714078857527e-12      -8.890132502619e-12       0.000000000000e+00 
  812       3.620698528498e-10       1.698464237855e-12      -8.626991879764e-12       0.000000000000e+00 
  813       3.620788677590e-10       1.683658425806e-12      -8.362413926297e-12       0.000000000000e+00 
  814       3.620574353631e-10       1.669675638858e-12      -8.096505012098e-12       0.000000000000e+00 
  815       3.620052716728e-10       1.656530186961e-12      -7.829372581183e-12       0.000000000000e+00 
  816       3.619220914656e-10       1.644236472766e-12      -7.561125154999e-12       0.000000000000e+00 
  817       3.618076776563e-10       1.632806540097e-12      -7.291868076948e-12       0.000000000000e+00 
  818       3.616620907699e-10       1.622242670860e-12      -7.021690655945e-12       0.000000000000e+00 
  819       3.614854632054e-10       1.612544656360e-12      -6.750678799750e-12       0.000000000000e+00 
  820       3.612779302130e-10       1.603712236879e-12      -6.478919255471e-12       0.000000000000e+00 
  821       3.610396299043e-10       1.595745101467e-12      -6.206499612094e-12       0.000000000000e+00 
  822       3.607707032623e-10       1.588642887736e-12      -5.933508303018e-12       0.000000000000e+00 
  823       3.604712941515e-10       1.582405181656e-12      -5.660034608591e-12       0.000000000000e+00 
  824       3.601415493283e-10       1.577031517345e-12      -5.386168658640e-12       0.000000000000e+00 
  825       3.597816184513e-10       1.572521376865e-12      -5.112001435004e-12       0.000000000000e+00 
  826       3.593916540909e-10       1.568874190011e-12      -4.837624774071e-12       0.000000000000e+00 
  827       3.589718117404e-10       1.566089334111e-12      -4.563131369311e-12       0.000000000000e+00 
  828       3.585222498252e-10       1.564166133812e-12      -4.288614773807e-12       0.000000000000e+00 
  829       3.580431297138e-10       1.563103860878e-12      -4.014169402789e-12       0.000000000000e+00 
  830       3.575346157274e-10       1.562901733983e-12      -3.739890536170e-12       0.000000000000e+00 
  831       3.569968751505e-10       1.563558918502e-12      -3.465874321077e-12       0.000000000000e+00 
  832       3.564300782410e-10       1.565074526307e-12      -3.192217774387e-12       0.000000000000e+00 
  833       3.558343982399e-10       1.567447615555e-12      -2.919018785258e-12       0.000000000000e+00 
  834       3.552100113824e-10       1.570677190491e-12      -2.646376117663e-12       0.000000000000e+00 
  835       3.545570969072e-10       1.574762201230e-12      -2.374389412925e-12       0.000000000000e+00 
  836       3.538758370673e-10       1.579701543558e-12      -2.103159192250e-12       0.000000000000e+00 
  837       3.531664171399e-10       1.585494058724e-12      -1.832786859260e-12       0.000000000000e+00 
  838       3.524290254364e-10       1.592138533231e-12      -1.563374702525e-12       0.000000000000e+00 
  839       3.516638533131e-10       1.599633698629e-12      -1.295025898101e-12       0.000000000000e+00 
  840       3.508710951811e-10       1.607978231313e-12      -1.027844512059e-12       0.000000000000e+00 
  841       3.500509485164e-10       1.617170752311e-12      -7.619355030213e-13       0.000000000000e+00 
  842       3.492036138701e-10       1.627209827079e-12      -4.974047246932e-13       0.000000000000e+00 
  843       3.483292948789e-10       1.638093965295e-12      -2.343589283980e-13       0.000000000000e+00 
  844       3.474281982748e-10       1.649821620654e-12       2.709423439014e-14       0.000000000000e+00 
  845       3.465005338957e-10       1.662391190657e-12       2.868462095126e-13       0.000000000000e+00 
  846       3.455465146955e-10       1.675801016406e-12       5.447875375926e-13       0.000000000000e+00 
  847       3.445663567540e-10       1.690049382398e-12       8.008078515022e-13       0.000000000000e+00 
  848       3.435602792874e-10       1.705134516321e-12       1.054795873828e-12       0.000000000000e+00 
  849       3.425285046583e-10       1.721054588840e-12       1.306639414338e-12       0.000000000000e+00 
  850       3.414712583862e-10       1.737807713398e-12       1.556225367448e-12       0.000000000000e+00 
  851       3.403887691573e-10       1.755391946003e-12       1.803439709689e-12       0.000000000000e+00 
  852       3.392812688348e-10       1.773805285026e-12       2.048167497171e-12       0.000000000000e+00 
  853       3.381489924692e-10       1.793045670993e-12       2.290292863053e-12       0.000000000000e+00 
  854       3.369921783085e-10       1.813110986375e-12       2.529699015006e-12       0.000000000000e+00 
  855       3.358110678080e-10       1.833999055387e-12       2.766268232683e-12       0.000000000000e+00 
  856       3.346059309547e-10       1.855706105914e-12       2.999893779214e-12       0.000000000000e+00 
  857       3.333771426907e-10       1.878222126969e-12       3.230515863462e-12       0.000000000000e+00 
  858       3.321251078129e-10       1.901535431664e-12       3.458086285979e-12       0.000000000000e+00 
  859       3.308502357919e-10       1.925634187435e-12       3.682556579972e-12       0.000000000000e+00 
  860       3.295529407860e-10       1.950506415587e-12       3.903878010711e-12       0.000000000000e+00 
  861       3.282336416559e-10       1.976139990836e-12       4.122001574949e-12       0.000000000000e+00 
  862       3.268927619788e-10       2.002522640849e-12       4.336878000336e-12       0.000000000000e+00 
  863       3.255307300630e-10       2.029641945785e-12       4.548457744835e-12       0.000000000000e+00 
  864       3.241479789618e-10       2.057485337841e-12       4.756690996136e-12       0.000000000000e+00 
  865       3.227449464881e-10       2.086040100789e-12       4.961527671071e-12       0.000000000000e+00 
  866       3.213220752287e-10       2.115293369521e-12       5.162917415033e-12       0.000000000000e+00 
  867       3.198798125587e-10       2.145232129587e-12       5.360809601386e-12       0.000000000000e+00 
  868       3.184186106557e-10       2.175843216741e-12       5.555153330886e-12       0.000000000000e+00 
  869       3.169389265141e-10       2.207113316482e-12       5.745897431090e-12       0.000000000000e+00 
  870       3.154412219595e-10       2.239028963591e-12       5.932990455778e-12       0.000000000000e+00 
  871       3.139259636631e-10       2.271576541678e-12       6.116380684364e-12       0.000000000000e+00 
  872       3.123936231559e-10       2.304742282723e-12       6.296016121312e-12       0.000000000000e+00 
  873       3.108446768429e-10       2.338512266616e-12       6.471844495553e-12       0.000000000000e+00 
  874       3.092796060180e-10       2.372872420698e-12       6.643813259897e-12       0.000000000000e+00 
  875       3.076988968776e-10       2.407808519306e-12       6.811869590453e-12       0.000000000000e+00 
  876       3.061030405353e-10       2.443306183311e-12       6.975960386040e-12       0.000000000000e+00 
  877       3.044925330363e-10       2.479350879664e-12       7.136032267606e-12       0.000000000000e+00 
  878       3.028678753715e-10       2.515927920932e-12       7.292031577640e-12       0.000000000000e+00 
  879       3.012295734920e-10       2.553022464846e-12       7.443904379590e-12       0.000000000000e+00 
  880       2.995781383234e-10       2.590619513837e-12       7.591596457276e-12       0.000000000000e+00 
  881       2.979140857798e-10       2.628703914584e-12       7.735053314309e-12       0.000000000000e+00 
  882       2.962379367789e-10       2.667260357548e-12       7.874220173501e-12       0.000000000000e+00 
  883       2.945502172554e-10       2.706273376520e-12       8.009041976286e-12       0.000000000000e+00 
  884       2.928514581760e-10       2.745727348162e-12       8.139463382130e-12       0.000000000000e+00 
  885       2.911421955535e-10       2.785606491544e-12       8.265428767951e-12       0.000000000000e+00 
  886       2.894229704610e-10       2.825894867691e-12       8.386882227533e-12       0.000000000000e+00 
  887       2.876943290465e-10       2.866576379122e-12       8.503767570937e-12       0.000000000000e+00 
